관리번호,구분명,화장실명,소재지도로명주소,소재지지번주소,관리기관명,전화번호,개방시간,개방시간상세,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,위도,경도
202455300000100655,공중화장실,화성드림파크 주니어구장 잔디광장,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,2,2,1,1,0,0,2,1,1,37.0478237270878,126.76156922129
202455300000100210,공중화장실,성녀루이제의집,"경기도 화성시 효행구 정남면 서봉로921번길 45 (문학리, 성녀루이제의집)",,민간,03151896783,정시,11시간,12,12,1,1,0,0,12,1,1,37.156408596936,126.961399326574
202455300000100211,공중화장실,서원주유소,"경기도 화성시 효행구 정남면 세자로 31 (괘랑리, 서원주유소)",,민간,03151896783,정시,11시간,1,2,0,0,0,0,1,0,0,37.171667254407,126.980347966226
202455300000100212,공중화장실,푸른하늘주유소,경기도 화성시 효행구 정남면 정남동로 145 (덕절리),,민간,03151896783,정시,11시간,1,1,0,0,0,0,1,0,0,37.1404227466779,127.023751988828
202455300000100213,공중화장실,정남119안전센터-2,"경기도 화성시 효행구 정남면 정남동로 514 (고지리, 정남 소방파출소)",,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.1650968243568,127.00228104725
202455300000100214,공중화장실,정남119안전센터-1,"경기도 화성시 효행구 정남면 정남동로 514 (고지리, 정남 소방파출소)",,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.1650968243568,127.00228104725
202455300000100215,공중화장실,815알뜰주유소,경기도 화성시 병점구 정조로 139 (반정동),,민간,03151896783,정시,11시간,2,2,0,0,0,0,2,0,0,37.2235554154259,127.024995379863
202455300000100216,공중화장실,화성지사,"경기도 화성시 만세구 팔탄면 3.1만세로 879-56 (매곡리, 한국도로공사화성지사)",,공공기관,03151896783,정시,11시간,2,4,0,0,0,0,2,0,0,37.1219312350098,126.88357752764
202455300000100217,공중화장실,화성 LPG충전소,경기도 화성시 만세구 팔탄면 구장길 106 (구장리),,민간,03151896783,정시,11시간,1,2,0,0,0,0,1,0,0,37.1677397796252,126.897025723236
202455300000100218,공중화장실,팔탄보건지소,"경기도 화성시 만세구 팔탄면 구장길 14 (구장리, 팔탄면사무소)",,경기도 화성시,03151896783,정시,11시간,1,1,0,0,0,0,1,0,0,37.1622475806352,126.904912846115
202455300000100219,공중화장실,서근보건진료소,"경기도 화성시 만세구 팔탄면 대평안길 6 (서근리, 서근보건진료소)",,경기도 화성시,03151896783,정시,11시간,1,1,0,0,0,0,1,0,0,37.1314824269542,126.84351393892
202455300000100220,공중화장실,동부주유소,경기도 화성시 만세구 팔탄면 마당바위로 111 (구장리),,민간,03151896783,정시,11시간,1,1,0,0,0,0,2,0,0,37.1616256264384,126.909812809655
202455300000100221,공중화장실,SK서근주유소,경기도 화성시 만세구 팔탄면 버들로 1231 (서근리),,민간,03151896783,정시,11시간,1,1,0,0,0,0,2,0,0,37.1311443040401,126.843343689515
202455300000100222,공중화장실,발안주유소,경기도 화성시 만세구 팔탄면 삼천병마로 355 (가재리),,민간,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.143434924917,126.91781984882
202455300000100223,공중화장실,팔탄파출소,"경기도 화성시 만세구 팔탄면 서촌길 9 (구장리, 화성서부경찰서팔탄파출소)",,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.1605024112083,126.90313106001
202455300000100224,공중화장실,덕우주유소,경기도 화성시 만세구 팔탄면 온천로 127 (덕우리),,민간,03151896783,정시,11시간,1,2,0,0,0,0,3,0,0,37.1353508282106,126.863461691303
202455300000100425,공중화장실,사랑밭재활원,"경기도 화성시 동탄구 10용사로 661-69 (반송동, 사랑밭재활원)",,민간,03151896783,정시,24시간,2,2,0,0,0,0,4,0,0,37.189891383126,127.082635130927
202455300000100426,공중화장실,홈플러스 병점,"경기도 화성시 병점구 경기대로 985 (병점동, 홈플러스 병점점)",,민간,03151896783,정시,24시간,3,5,0,0,0,0,8,0,0,37.2037286219658,127.036760015746
202455300000100427,공중화장실,동탄뉴타운충전소,경기도 화성시 경기동로 228 (장지리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1585878895464,127.096702469554
202455300000100428,공중화장실,동탄뉴타운주유소,경기도 화성시 경기동로 234 (장지리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,2,0,0,37.1587341757362,127.09774660307
202455300000100429,공중화장실,(주)마봉 장지IC주유소,경기도 화성시 경기동로 378 (장지리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1549417983695,127.113050604495
202455300000100430,공중화장실,동지주유소,경기도 화성시 경기동로 492 (장지리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,2,0,0,37.1513339712884,127.124374325813
202455300000100431,공중화장실,동일유업(주)룰루랄라주유소,경기도 화성시 경기동로 516 (장지리),,민간,03151896783,정시,24시간,2,1,0,0,0,0,2,0,0,37.149856177268,127.125794852901
202455300000100432,공중화장실,(주)빅뱅코리아샤인주유소,경기도 화성시 경기동로 527 (장지리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1497892676749,127.127696318442
202455300000100433,공중화장실,남양버스터미널,경기도 화성시 남양성지로 114,,경기도 화성시,03151896783,정시,24시간,2,3,0,0,0,0,3,0,0,37.2074056462223,126.8162795175
202455300000100434,공중화장실,연구단지주유소,경기도 화성시 만세구 남양읍 남양로 361 (안석리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.1735694451197,126.813236229925
202455300000100435,공중화장실,신남스타주유소,경기도 화성시 만세구 남양읍 남양로 409 (신남리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1772977711045,126.815790205116
202455300000100436,공중화장실,SK대훈주유소,경기도 화성시 만세구 남양읍 남양로 410 (안석리),,민간,03151896783,정시,24시간,2,1,0,0,0,0,1,0,0,37.1771459655173,126.816326805511
202455300000100437,공중화장실,조은주유소,경기도 화성시 만세구 남양읍 남양로 496 (신남리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1843619273867,126.820002387324
202455300000100438,공중화장실,화성서부경찰서,"경기도 화성시 만세구 남양읍 남양로 570 (신남리, 화성서부경찰)",,공공기관,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1911432969346,126.82248256165
202455300000100669,공중화장실,조일LPG충전소,경기도 화성시 만세구 우정읍 기아자동차로 649-17 (화산리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.0681409878068,126.806669405243
202455300000100670,공중화장실,중앙주유소,경기도 화성시 만세구 우정읍 기아자동차로 703-1 (화산리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.0697493349132,126.809919439362
202455300000100671,공중화장실,한결주유소,경기도 화성시 만세구 우정읍 남양만로 334 (이화리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.0174063371431,126.797687819848
202455300000100672,공중화장실,대경TLS(주)대경주유소,경기도 화성시 만세구 우정읍 남양만로 454 (이화리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.0273815516891,126.796013467624
202455300000100673,공중화장실,차사랑주유소,경기도 화성시 만세구 우정읍 남양만로 565 (이화리),,민간,03151896783,정시,24시간,2,0,0,0,0,0,1,0,0,37.0353696254899,126.803291932182
202455300000100674,공중화장실,화성현대요양병원,"경기도 화성시 만세구 우정읍 남양만로 662 (이화리, 이화병원)",,민간,03151896783,정시,24시간,15,15,1,1,0,0,15,1,1,37.0423648621505,126.798042350553
202455300000100675,공중화장실,매향리 평화생태공원,경기도 화성시 만세구 우정읍 매향리 320-2,,경기도 화성시,03151896783,정시,24시간,3,3,1,1,0,0,7,1,0,,
202455300000100676,공중화장실,고온항 공중화장실,경기도 화성시 만세구 우정읍 매향선창길 51 (매향리),,경기도 화성시,03151896783,정시,24시간,2,2,0,0,0,0,3,0,0,,
202455300000100677,공중화장실,화성남부국민체육센터 외부,경기도 화성시 만세구 우정읍 쌍봉로 109-10 (조암리),,경기도 화성시,03151896783,정시,24시간,1,0,1,1,0,0,1,1,0,37.0896785198264,126.816306956988
202455300000100678,공중화장실,우정읍사무소 1,"경기도 화성시 만세구 우정읍 쌍봉로 109-14 (조암리, 우정읍사무소)",,경기도 화성시,03151896783,정시,24시간,2,3,0,0,0,0,3,0,0,37.0897836831861,126.815384166462
202455300000100679,공중화장실,조암터미널,경기도 화성시 만세구 우정읍 조암남로 3-3 (조암리),,민간,03151896783,정시,24시간,2,3,0,0,0,0,3,0,0,37.082218193814,126.816233749087
202455300000100680,공중화장실,조암시장,경기도 화성시 만세구 우정읍 조암남로 58-1,,경기도 화성시,03151896783,정시,24시간,3,4,1,0,0,0,3,1,0,37.0845415486961,126.821810667085
202455300000100681,공중화장실,우정 공영주차장,경기도 화성시 만세구 우정읍 조암남로33번길 6,,경기도 화성시,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.0845241049888,126.818802042196
202455300000100682,공중화장실,쌍봉산 근린공원,경기도 화성시 만세구 우정읍 조암리 391-14,,경기도 화성시,03151896783,정시,24시간,5,5,0,0,0,0,5,0,0,37.0897579405151,126.817673698391
202455300000100683,공중화장실,(주)에스디에너텍베스타주유소,경기도 화성시 만세구 우정읍 포승향남로 1129 (이화리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.0480508924387,126.796818708883
202455300000100684,공중화장실,쌍둥이주유소,경기도 화성시 만세구 우정읍 포승향남로 1207 (석천리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.0545484275278,126.796181138453
202455300000100685,공중화장실,기아SK주유소,경기도 화성시 만세구 우정읍 포승향남로 1208 (석천리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.0546754614275,126.796906615606
202455300000100686,공중화장실,풍년주유소,경기도 화성시 만세구 우정읍 포승향남로 1420 (화산리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.0736559276927,126.798936955807
202455300000100687,공중화장실,(주)소모에너지엔테크놀러지우정주유소/충전소,경기도 화성시 만세구 우정읍 포승향남로 976 (이화리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.036555514432,126.806018582418
202455300000100225,공중화장실,KH에너지(주)직영덕우충전소,경기도 화성시 만세구 팔탄면 포승향남로 2294 (덕우리),,민간,03151896783,정시,11시간,1,1,0,0,0,0,2,0,0,37.1311255661028,126.855624352695
202455300000100226,공중화장실,발안파출소,경기도 화성시 만세구 향남읍 3.1만세로 1095,,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.1319333753836,126.907371964645
202455300000100227,공중화장실,지에스발안IC주유소,경기도 화성시 만세구 향남읍 3.1만세로 911 (제암리),,민간,03151896783,정시,11시간,2,2,0,0,0,0,2,0,0,37.121655514316,126.892156688639
202455300000100228,공중화장실,궁도장,경기도 화성시 만세구 향남읍 도이2길 113-26 (도이리),,경기도 화성시,03151896783,정시,11시간,3,3,0,0,0,0,5,0,0,37.1387523543318,126.928926696989
202455300000100656,공중화장실,화성드림파크 농가레스토랑 외부,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,3,6,1,1,0,0,10,1,1,37.0478237270878,126.76156922129
202455300000100657,공중화장실,화성드림파크 시설관리동 내,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,1,0,1,1,0,0,1,1,1,37.0478237270878,126.76156922129
202455300000100658,공중화장실,화성드림파크 시설관리동 앞,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,3,5,1,1,0,0,2,1,1,37.0478237270878,126.76156922129
202455300000100104,공중화장실,스타프라자,"경기도 화성시 동탄구 메타폴리스로 52 (반송동, 스타프라자)",,민간,03151896783,정시,11시간,4,3,0,0,0,0,6,0,0,,
202455300000100105,공중화장실,병점도서관 1층,"경기도 화성시 병점구 병점3로 132-6 (병점동, 시립병점도서관)",,경기도 화성시,03151896783,정시,11시간,3,3,1,1,0,0,3,1,1,37.2123479865287,127.046030501723
202455300000100106,공중화장실,병점2동주민센터 3층,"경기도 화성시 병점구 병점3로 99 (병점동, 병점2동 행정복지센터)",,경기도 화성시,03151896783,정시,11시간,1,2,1,1,0,0,2,1,1,37.2114763592671,127.043024944095
202455300000100107,공중화장실,병점2동주민센터 2층,"경기도 화성시 병점구 병점3로 99 (병점동, 병점2동 행정복지센터)",,경기도 화성시,03151896783,정시,11시간,1,2,1,1,0,0,2,1,1,37.2114763592671,127.043024944095
202455300000100108,공중화장실,진안동주민센터,"경기도 화성시 병점구 병점4로 33 (진안동, 진안동주민센터)",,경기도 화성시,03151896783,정시,11시간,3,3,0,0,0,0,3,0,0,,
202455300000100109,공중화장실,태안119안전센터-2,"경기도 화성시 병점구 병점중앙로 148 (진안동, 태안119안전센터)",,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,2,0,0,37.2111933878117,127.038980504207
202455300000100110,공중화장실,태안119안전센터-1,"경기도 화성시 병점구 병점중앙로 148 (진안동, 태안119안전센터)",,공공기관,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.2111933878117,127.038980504207
202455300000100111,공중화장실,희망찬병원,"경기도 화성시 병점구 병점중앙로 174 (진안동, 인동프라자)",,민간,03151896783,정시,11시간,12,12,0,0,0,0,12,0,0,37.2131942208733,127.037423894544
202455300000100112,공중화장실,수원농협하나로마트 봉담점,"경기도 화성시 효행구 봉담읍 동화길 81-16 (동화리, 수원농협하나로마트 봉담점)",,민간,03151896783,정시,11시간,2,3,0,0,0,0,4,0,0,37.2176157795475,126.959089703493
202455300000100440,공중화장실,남양3호 근린공원,경기도 화성시 만세구 남양읍 남양리 2060,,경기도 화성시,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.2021609435786,126.830635251226
202455300000100441,공중화장실,남양빌딩,경기도 화성시 만세구 남양읍 남양성지로 135 (남양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.2089147368414,126.818097918699
202455300000100442,공중화장실,남양읍사무소,"경기도 화성시 만세구 남양읍 남양성지로 192-5 (남양리, 남양읍사무소)",,경기도 화성시,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.2117607199339,126.823773323951
202455300000100443,공중화장실,남양재래시장 공영주차장,경기도 화성시 만세구 남양읍 남양시장로55번길 16,,경기도 화성시,03151896783,정시,24시간,3,3,0,0,0,0,3,0,0,37.2094426942127,126.816599699679
202455300000100444,공중화장실,남양시장 공중화장실,경기도 화성시 만세구 남양읍 남양시장로55번길 8,,경기도 화성시,03151896783,정시,24시간,2,3,0,0,0,0,5,0,0,37.2093992171098,126.815756812484
202455300000100445,공중화장실,한국프라자1동,경기도 화성시 만세구 남양읍 시청로 109 (남양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.2011533162811,126.825800538013
202455300000100446,공중화장실,행정타운오일뱅크,경기도 화성시 만세구 남양읍 시청로 275 (무송리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,2,0,0,37.1925347624743,126.839317948069
202455300000100447,공중화장실,남양2 체육공원,경기도 화성시 만세구 남양읍 시청로 45번길 95,,경기도 화성시,03151896783,정시,24시간,3,3,1,1,0,0,6,1,0,37.2099739302196,126.826452364509
202455300000100448,공중화장실,씨제이대한통운(주)힘찬주유소,경기도 화성시 만세구 남양읍 온석길 15-2 (온석리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1663271036513,126.849435090232
202455300000100449,공중화장실,대동에너지친절한주유소(주),경기도 화성시 만세구 남양읍 주석로 304 (북양리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.2069980458783,126.860258928871
202455300000100450,공중화장실,하이테크에너지(주) 화성하이테크주유소,경기도 화성시 만세구 남양읍 주석로 353 (북양리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.204375220225,126.864482955787
202455300000100451,공중화장실,남양타운주유소,경기도 화성시 만세구 남양읍 주석로 54 (북양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,4,0,0,37.217265942726,126.837903263972
202455300000100688,공중화장실,조암충전소,경기도 화성시 만세구 우정읍 호곡길 84 (호곡리),,민간,03151896783,정시,24시간,1,0,0,0,0,0,1,0,0,37.1200704821934,126.785920401461
202455300000100689,공중화장실,우정보건지소,"경기도 화성시 만세구 우정읍 화수동길 163 (화수리, 우정보건소)",,경기도 화성시,03151896783,정시,24시간,2,2,0,0,0,0,3,0,0,37.1091233489925,126.799193464335
202455300000100690,공중화장실,(주)금산주유소,경기도 화성시 만세구 장안면 3.1만세로 501 (수촌리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1030922029753,126.857555368431
202455300000100691,공중화장실,발안고속주유소,경기도 화성시 만세구 장안면 3.1만세로 562 (수촌리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1024807266847,126.864226731729
202455300000100692,공중화장실,사곡주유소,경기도 화성시 만세구 장안면 기아자동차로 747 (사곡리),,민간,03151896783,정시,24시간,1,0,0,0,0,0,1,0,0,37.0724088386241,126.81366429213
202455300000100693,공중화장실,장안우체국,"경기도 화성시 만세구 장안면 기아자동차로 748 (사곡리, 장안우체국)",,공공기관,03151896783,정시,24시간,0,0,0,0,0,0,0,0,0,37.0720730226513,126.814362084299
202455300000100694,공중화장실,남양호 상류,경기도 화성시 만세구 장안면 남양호로 742,,경기도 화성시,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.0351764895875,126.861821099433
202455300000100695,공중화장실,장안대교(밑),경기도 화성시 만세구 장안면 남양호로 816,,경기도 화성시,03151896783,정시,24시간,1,1,1,1,0,0,1,1,0,37.0292777682016,126.857476420053
202455300000100696,공중화장실,사랑리주유소,경기도 화성시 만세구 장안면 사랑길 80 (사랑리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.0782957241726,126.822247009841
202455300000100697,공중화장실,장안남산체육공원,경기도 화성시 만세구 장안면 사랑리 2-4,,경기도 화성시,03151896783,정시,24시간,2,2,0,0,0,0,4,0,0,,
202455300000100698,공중화장실,승보스타주유소,경기도 화성시 만세구 장안면 수정로 117 (독정리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.0778311615542,126.856985910799
202455300000100699,공중화장실,장안근린공원,경기도 화성시 만세구 장안면 장안공단2길 26-17 (수촌리),,경기도 화성시,03151896783,정시,24시간,4,5,1,1,0,0,6,1,1,37.1047219599624,126.848821479825
202455300000100700,공중화장실,은혜원(성혜원),경기도 화성시 만세구 장안면 포승장안로 1194-24 (독정리),,민간,03151896783,정시,24시간,2,1,0,0,0,0,1,0,0,37.0723909893581,126.847470030855
202455300000100701,공중화장실,(주)장안셀프주유소,경기도 화성시 만세구 장안면 포승향남로 2142 (석포리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.1261312204696,126.840085000774
202455300000100702,공중화장실,고지리주유소,경기도 화성시 효행구 정남면 가장로 300 (고지리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,3,0,0,37.1627675664184,127.012668993487
202455300000100703,공중화장실,(주)주은에너지,경기도 화성시 효행구 정남면 가장로 319 (고지리),,민간,03151896783,정시,24시간,1,0,0,0,0,0,1,0,0,37.162829384132,127.014944916558
202455300000100704,공중화장실,가장공단주유소,경기도 화성시 효행구 정남면 가장로 405 (내리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1620274839292,127.024454742257
202455300000100705,공중화장실,정남주유소,경기도 화성시 효행구 정남면 괘랑1길 1-6 (괘랑리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.1801124991205,126.987805806302
202455300000100706,공중화장실,정남파출소,경기도 화성시 효행구 정남면 괘랑리 901-1,,공공기관,03151896783,정시,24시간,1,0,0,0,0,0,1,0,0,37.173079938613,126.98399743465
202455300000100707,공중화장실,귀래생태공원,경기도 화성시 효행구 정남면 귀래리 100-1,,경기도 화성시,03151896783,정시,24시간,1,1,0,0,0,0,3,0,0,37.1372324718898,127.001836548574
202455300000100123,공중화장실,농산물센터,"경기도 화성시 효행구 봉담읍 서봉산길 9 (덕리, 화성농산물센터)",,경기도 화성시,03151896783,정시,11시간,5,8,1,1,0,0,5,1,1,,
202455300000100124,공중화장실,남산석유(주)봉담신도시주유소,경기도 화성시 효행구 봉담읍 세자로 351 (수기리),,민간,03151896783,정시,11시간,1,2,0,0,0,0,1,0,0,,
202455300000100125,공중화장실,봉담파출소,경기도 화성시 효행구 봉담읍 와우로15번길 16,,공공기관,03151896783,정시,11시간,2,2,0,0,0,0,2,0,0,,
202455300000100126,공중화장실,태천센타,"경기도 화성시 효행구 봉담읍 와우로73번길 5 (와우리, 태천센타)",,민간,03151896783,정시,11시간,24,24,0,0,0,0,30,0,0,,
202455300000100127,공중화장실,동화마을 생태공원 1,경기도 화성시 효행구 봉담읍 웃음길 27,,경기도 화성시,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.2134654752955,126.957608655882
202455300000100239,공중화장실,향남읍사무소,경기도 화성시 만세구 향남읍 발안로 89,,경기도 화성시,03151896783,정시,11시간,2,2,1,1,0,0,1,1,1,37.1324241344127,126.92032238586
202455300000100240,공중화장실,민들레주유소,경기도 화성시 만세구 향남읍 발안만세길 156 (장짐리),,민간,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.1371149429957,126.899533039151
202455300000100241,공중화장실,(주)구구에너지직영 88주유소,경기도 화성시 만세구 향남읍 삼천병마로 276 (장짐리),,민간,03151896783,정시,11시간,1,1,0,0,0,0,1,0,0,37.1375474899116,126.913028978063
202455300000100242,공중화장실,SK향남주유소,경기도 화성시 만세구 향남읍 서해로 430-9 (상신리),,민간,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.0998261167211,126.902440158874
202455300000100243,공중화장실,한민족주유소,경기도 화성시 만세구 향남읍 푸른들판로 324-6 (장짐리),,민간,03151896783,정시,11시간,1,0,0,0,0,0,1,0,0,37.1398841022864,126.901704993717
202455300000100244,공중화장실,발안농협 행정지점,"경기도 화성시 만세구 향남읍 행정중앙2로 29 (행정리, 발안농협 행정지점)",,민간,03151896783,정시,11시간,6,10,0,0,0,0,10,0,0,37.130047854491,126.918600026648
202455300000100245,공중화장실,둥지나래어린이도서관 2층,"경기도 화성시 만세구 향남읍 행정중앙2로 88 (행정리, 화성향남어린이도서관)",,경기도 화성시,03151896783,정시,11시간,1,2,0,0,0,0,3,0,0,37.1291771783793,126.924768914517
202455300000100246,공중화장실,둥지나래어린이도서관 1층 어린이자료실 내,"경기도 화성시 만세구 향남읍 행정중앙2로 88 (행정리, 화성향남어린이도서관)",,경기도 화성시,03151896783,정시,11시간,0,0,0,0,0,0,0,0,0,37.1291771783793,126.924768914517
202455300000100247,공중화장실,둥지나래어린이도서관 1층,"경기도 화성시 만세구 향남읍 행정중앙2로 88 (행정리, 화성향남어린이도서관)",,경기도 화성시,03151896783,정시,11시간,1,2,0,0,0,0,3,0,0,37.1291771783793,126.924768914517
202455300000100248,공중화장실,화성향남LPG충전소,경기도 화성시 만세구 향남읍 향남로 272 (방축리),,민간,03151896783,정시,11시간,1,2,1,1,0,0,1,1,1,37.1193899548344,126.918812513721
202455300000100249,공중화장실,화성소방서 본서-3,"경기도 화성시 만세구 향남읍 향남로 399 (행정리, 화성소방서)",,공공기관,03151896783,정시,11시간,3,4,0,0,0,0,3,0,0,37.1307996848172,126.92070345408
202455300000100452,공중화장실,주석SELF주유소,경기도 화성시 만세구 남양읍 주석로 79 (북양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,2,0,0,37.2177813658372,126.840777080878
202455300000100453,공중화장실,봉림사 절골,경기도 화성시 만세구 남양읍 주석로80번길 139,,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.2058111953843,126.845539236613
202455300000100454,공중화장실,무송주유소,경기도 화성시 만세구 남양읍 현대기아로 394 (무송리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.1851936974291,126.845821560999
202455300000100455,공중화장실,대양주유소(충전소),경기도 화성시 만세구 남양읍 현대기아로 611 (북양리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,,
202455300000100456,공중화장실,화성구동연구센터,경기도 화성시 만세구 남양읍 현대기아로 95 (온석리),,민간,03151896783,정시,24시간,4,4,0,0,0,0,4,0,0,37.1614196504854,126.845423354125
202455300000100659,공중화장실,화성드림파크 메인리틀동 외부화장실,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,0,1,1,1,0,0,1,1,1,37.0478237270878,126.76156922129
202455300000100660,공중화장실,화성드림파크 메인리틀동 2층,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,1,1,1,1,0,0,1,1,1,37.0478237270878,126.76156922129
202455300000100661,공중화장실,화성드림파크 메인리틀동 1층,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,1,2,1,1,0,0,3,1,1,37.0478237270878,126.76156922129
202455300000100662,공중화장실,화성드림파크 운영관리동 3층,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,2,4,1,1,0,0,4,1,1,37.0478237270878,126.76156922129
202455300000100663,공중화장실,화성드림파크 운영관리동 2층,경기도 화성시 만세구 우정읍 기아자동차로 189 (매향리),,경기도 화성시,03151896783,정시,24시간,2,4,1,1,0,0,4,1,1,37.0478237270878,126.76156922129
202455300000100664,공중화장실,우정매향,경기도 화성시 만세구 우정읍 기아자동차로 199 (매향리),,경기도 화성시,03151896783,정시,24시간,2,1,0,0,0,0,2,0,0,,
202455300000100665,공중화장실,매향보건진료소,"경기도 화성시 만세구 우정읍 기아자동차로 221-6 (매향리, 매향보건진료소)",,경기도 화성시,03151896783,정시,24시간,1,1,0,0,0,0,2,0,0,37.0492746424583,126.765324136675
202455300000100666,공중화장실,기아현대주유소,경기도 화성시 만세구 우정읍 기아자동차로 386 (석천리),,민간,03151896783,정시,24시간,1,0,0,0,0,0,1,0,0,37.0559913225483,126.78047942123
202455300000100667,공중화장실,Sk기양주유소,경기도 화성시 만세구 우정읍 기아자동차로 571 (화산리),,민간,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.0650853047598,126.796714928306
202455300000100668,공중화장실,(주)송림에너지주유소,경기도 화성시 만세구 우정읍 기아자동차로 621 (화산리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,1,0,0,37.066688041339,126.80198984554
202455300000100209,공중화장실,화성노인요양원,경기도 화성시 효행구 정남면 서봉로851번길 130 (문학리),,민간,03151896783,정시,11시간,1,0,1,1,0,0,1,1,1,37.1544767132482,126.948554158956
202455300000100464,공중화장실,북양스타주유소,경기도 화성시 만세구 남양읍 화성로 1420 (북양리),,민간,03151896783,정시,24시간,2,2,0,0,0,0,1,0,0,37.2214070238899,126.837278761641
202455300000100465,공중화장실,(주)해원주유소,경기도 화성시 만세구 남양읍 화성로 1472 (북양리),,민간,03151896783,정시,24시간,1,2,0,0,0,0,2,0,0,37.222602118844,126.842775474697
202455300000100747,공중화장실,기천보건진료소,경기도 화성시 만세구 팔탄면 아랫사내길 66-8,,경기도 화성시,03151896783,정시,24시간,1,1,0,0,0,0,1,0,0,37.1781518969059,126.909338343958
